رقم الطالب,اسم الطالب,الجنسية,الرقم الوطني/الجواز,الجنس,آخر معدل تراكمي,التخصص,الدرجة,سنة التخرج,فصل التخرج,رقم الهاتف,مكان العمل الحالي,تاريخ بدء العمل,عنوان المنشأة,قطاع المنشأة,رقم هاتف المنشأة
54147019,أنوس عامر آزاد النجار,الاردنية,54147019,ذكر,1.74,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,1,,Skyble,2023-03-26,7 Bunting Avenue,الخاص,3807078202
930690956,أمجد إدريس سعيد النجار,الاردنية,930690956,ذكر,3.33,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,1,5205517483,Skinte,2023-11-09,9451 Nelson Park,,
623460515,أيسل معتصم عبد الرؤوف بن عبد الكريم,الاردنية,623460515,ذكر,3.31,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,3,9255736016,Eare,,,الخاص,
480202951,أنس إحسان نادر يافع,الاردنية,480202951,انثى,3.13,علم الحاسوب,بكالوريوس,2022/2021,2,6322650214,InnoZ,,1 Forest Dale Center,الخاص,1635825808
694935017,تامر سعيد عزام بن عثمان,الاردنية,694935017,انثى,2.64,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,3,2674444809,Realmix,,855 Bunting Circle,الخاص,
97166562,اسراء حسان سامر القلشاني,الاردنية,97166562,ذكر,1.97,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,2,,,,5455 Bayside Plaza,الخاص,7375787517
211921705,كنزي ثامر رامز النفير,الاردنية,211921705,ذكر,2.08,الأمن السيبراني,بكالوريوس,2020/2019,2,4807808633,Jaxspan,2022-05-27,48341 Nevada Circle,الخاص,5294960240
574001459,حمزه نبراس بسّام السقاط,الاردنية,574001459,ذكر,3.8,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,2,1234293998,Jamia,,988 Grasskamp Way,العام,
171947556,آمال تركي وسيم القلال,الاردنية,171947556,انثى,1.89,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2020/2019,3,1701621732,,,,,2792864048
331796805,شمس حاتم وائل هذيل,الاردنية,331796805,انثى,2.02,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,2,8238343265,,2022-07-14,70591 Village Green Pass,العام,3322156027
113146151,ترف اياد عادل فقوسة,الاردنية,113146151,انثى,3.85,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,1,,,,,العام,1343051419
759524428,ريم بسّام معتصم الدرقاش,الاردنية,759524428,انثى,3.18,الأمن السيبراني,ماجستير (مسار الرسالة),2022/2021,1,5381411342,Fadeo,2024-05-21,2889 Merchant Street,العام,7225022298
433982606,ايتن اصيل كاظم الدنوني,الاردنية,433982606,ذكر,2.88,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,1,,Quinu,2023-12-20,6 Village Street,العام,8652320736
814577563,مصلح اسلام جاسم بن حمودة,الاردنية,814577563,انثى,2.45,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,2,3935543738,Yakitri,2023-06-21,,العام,7408621621
437162303,بتول جلال أحمد الدنوني,الاردنية,437162303,ذكر,3.06,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,1,1449713643,Yakitri,2024-10-02,71 Del Mar Hill,الخاص,1589167865
898381366,جاد فيصل عمار العلايمي,الاردنية,898381366,ذكر,2.59,علم الحاسوب,بكالوريوس,2023/2022,3,3431722952,Shufflebeat,,,العام,7992784677
472542203,سيرين ايتن جبر النفير,الاردنية,472542203,انثى,1.93,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,3,6817367436,Devcast,2023-01-19,0113 Hoffman Center,العام,9921925498
573558606,رفيف رامي يزيد الكافي,الاردنية,573558606,ذكر,1.9,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,2,1661572714,,2023-02-28,785 Karstens Avenue,العام,3275045061
164392041,مؤيد عزام حاتم القلال,الاردنية,164392041,ذكر,1.69,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,3,2538920388,Quatz,2023-02-13,4439 Manley Street,الخاص,2654508867
661259062,مريم جواد يامن همدان,الاردنية,661259062,ذكر,3.66,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,3,4058786534,Jatri,2022-04-10,,الخاص,7292820391
708570679,إيلين أكمل سعد بن عاشور,الاردنية,708570679,ذكر,2.88,هندسة البرمجيات,بكالوريوس,2024/2023,1,,Meemm,2023-03-07,17 School Terrace,العام,6235486514
268253879,خالد خلدون راشد الدنوني,الاردنية,268253879,انثى,2.28,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,3,,,2022-01-09,10 Chive Court,الخاص,
544203919,أدريس مالك نبراس همدان,الاردنية,544203919,انثى,2.13,هندسة البرمجيات,بكالوريوس,2024/2023,3,4704193415,Buzzshare,2022-11-14,1600 Donald Circle,العام,1074083977
875188714,ليال غسان خلدون الخليفي,الاردنية,875188714,انثى,3.04,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,1,4877331165,Zava,2024-05-13,,,5015743103
538809527,خلدون آزاد نيروز فقوسة,الاردنية,538809527,ذكر,2.62,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,1,1412071125,Vinte,2022-08-09,,العام,4501600337
817309191,دينا مسعد علي يافع,الاردنية,817309191,ذكر,3.61,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2024/2023,1,2969769832,Brainlounge,2023-06-22,91460 Kensington Crossing,العام,
273245795,مصعب بسام نبراس الدنوني,الاردنية,273245795,انثى,2.2,الأمن السيبراني,بكالوريوس,2021/2020,1,9694050777,,2024-04-09,,الخاص,
551590036,جاد فهد كريم العواني,الاردنية,551590036,انثى,2.93,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,1,2615040100,Shufflebeat,2021-10-09,52371 6th Court,العام,8312990885
280082642,صبا حسام عاصم بن عاشور,الاردنية,280082642,ذكر,1.84,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,3,1995764175,Oozz,,2244 Crest Line Way,الخاص,9234736346
209355013,كارما بَشار صَفِيُّ الزوابي,الاردنية,209355013,انثى,2.81,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,4067480723,Minyx,2021-09-06,757 Menomonie Pass,الخاص,2057501498
403977362,إيلين ميرزا مصبح لخشين,الاردنية,403977362,ذكر,1.82,علم الحاسوب,بكالوريوس,2022/2021,1,6425829138,Feedmix,2024-04-04,2470 Old Gate Plaza,العام,
13444335,إيناس ثامر صهيب السقاط,الاردنية,13444335,ذكر,1.7,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,2,4874726062,,2021-03-01,8738 Maple Wood Way,,9271762006
915836222,الاء دريد اياس العنابي,الاردنية,915836222,ذكر,1.69,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,2,4681018663,Browsedrive,,,,8597426952
909339731,بسنت جاسم داود بوهاها,الاردنية,909339731,انثى,2.32,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,1,,,2024-03-27,,,2724512628
105463133,هيا عوض عمار العواني,الاردنية,105463133,ذكر,1.66,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2023/2022,1,3615046607,Teklist,2022-07-12,3 Mitchell Circle,الخاص,7666880224
520163481,جاسر راسل جاد النخلي,الاردنية,520163481,انثى,3.69,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,3,,Skinte,2022-11-25,45125 Gina Terrace,العام,7292161867
752987193,فراس وافي عتيق جابالله,الاردنية,752987193,انثى,3.21,علم الحاسوب,ماجستير (مسار الرسالة),2022/2021,1,1177327558,Photofeed,,347 Village Road,العام,2297357711
588502909,مُهاب سهيل وسيم الصفار,الاردنية,588502909,ذكر,2.49,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2024/2023,1,5364082884,Flashset,2024-02-24,8 Dahle Drive,العام,6793109840
452396265,فاطمة فهد جاسم عظومة,الاردنية,452396265,انثى,2.52,هندسة البرمجيات,ماجستير (مسار الشامل),2022/2021,3,6907090221,Shufflebeat,,9 Armistice Park,العام,6518640161
261393904,تيم عوض أمير الصغير,الاردنية,261393904,انثى,3.34,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,1,8741979012,,,43 La Follette Road,الخاص,
615694510,روعة اسلام أسامة جراد,الاردنية,615694510,انثى,2.12,علم الحاسوب,بكالوريوس,2021/2020,2,8232125452,Jaxbean,2023-01-21,469 Mockingbird Center,الخاص,8778614550
935379062,رهف مهند ساهر الرصاع,الاردنية,935379062,انثى,3.56,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,1,7329607291,Twitterbridge,,420 Scott Road,العام,4079307032
753967165,يامن أكمل مجتبى زقية,الاردنية,753967165,ذكر,3.32,علم الحاسوب,بكالوريوس,2020/2019,3,6896650100,Feednation,2023-03-04,,العام,9993152781
714236487,رؤى وائل سليم بوديبة,الاردنية,714236487,ذكر,1.76,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,2,7185373806,,2022-10-07,0 Mitchell Park,العام,
847688808,ابتسام سفيان اسلام زروق,الاردنية,847688808,انثى,3.49,علم الحاسوب,ماجستير (مسار الرسالة),2021/2020,2,5071595251,Brightdog,,144 Reindahl Road,الخاص,
199695459,عتيق بَشار عمرو القلال,الاردنية,199695459,ذكر,2.07,هندسة البرمجيات,ماجستير (مسار الشامل),2023/2022,2,7518674765,,,,,4881581696
874969285,افراح فادي داني الشيباني,الاردنية,874969285,انثى,2.43,الأمن السيبراني,بكالوريوس,2022/2021,3,5669731377,Fanoodle,2024-04-23,0 Colorado Point,الخاص,8195508627
356018671,سعد عاصم مصبح النفطي,الاردنية,356018671,انثى,2.96,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,3,6067219415,Teklist,2023-08-18,8202 Transport Alley,العام,6747341597
679031204,سالم مصطفى مالك العواني,الاردنية,679031204,ذكر,2.22,علم الحاسوب,ماجستير (مسار الرسالة),2023/2022,3,3874742870,,2024-01-31,9291 Pawling Street,الخاص,1092787124
139234972,مريم مالك اياد شنيق,الاردنية,139234972,ذكر,3.56,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,1,8681112981,Browsetype,,,العام,5078649897
860671170,صهيب شيار سامر الع لويني,الاردنية,860671170,ذكر,3.24,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2020/2019,2,7829493452,Meedoo,2023-11-29,41660 Holmberg Terrace,العام,7864312356
190603094,ورد عزام جاسم بن عبدالله,الاردنية,190603094,انثى,3.43,علم الحاسوب,ماجستير (مسار الشامل),2022/2021,3,,Rhynyx,2022-07-30,035 Arizona Plaza,الخاص,7453018816
914721829,أوريانا معتصم زيدون خنفير,الاردنية,914721829,انثى,2.67,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,3,5208282476,Fatz,2023-08-09,19 West Plaza,الخاص,
343715835,عاصم زهير مصطفى العواني,الاردنية,343715835,انثى,3.64,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2020/2019,3,6907583745,Buzzbean,2023-01-20,,العام,9856830226
288107308,ابتكار راشد مُهاب المحجوب,الاردنية,288107308,ذكر,3.4,هندسة البرمجيات,بكالوريوس,2021/2020,2,8999875314,Jaxworks,,28 Sherman Place,العام,
429516518,ماركو سفيان أسماعيل الرصاع,الاردنية,429516518,ذكر,2.07,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,2,5726648218,Dynazzy,2021-11-30,966 Sauthoff Court,العام,8451998886
511652940,ترانيم اسلام عمار لخشين,الاردنية,511652940,انثى,3.92,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,3,7697847734,Livepath,2021-02-06,6967 Schmedeman Terrace,العام,8213817816
437444325,شمس أمجد اسلام بن حسين,الاردنية,437444325,ذكر,3.34,هندسة البرمجيات,ماجستير (مسار الشامل),2022/2021,3,,Realcube,2023-09-30,8 Monument Point,الخاص,2741458398
37642408,مروج مصطفي ساهر جاوحدو,الاردنية,37642408,ذكر,2.69,علم الحاسوب,بكالوريوس,2024/2023,2,,Quatz,2022-12-20,4 Lukken Parkway,الخاص,
409173503,رضوى أكرم أنس خنفير,الاردنية,409173503,انثى,2.79,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,3,6634690919,BlogXS,2024-05-24,3216 Badeau Trail,الخاص,4504990480
134396707,ابتهال يحيى داود زقية,الاردنية,134396707,انثى,3.2,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,1,9374550197,Jetpulse,2022-09-20,082 Steensland Park,الخاص,8621774797
836411811,روضة عزام أيوب السقاط,الاردنية,836411811,ذكر,2.68,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2024/2023,3,,Oyoba,2022-09-29,5 Katie Circle,العام,4618594077
596796220,هيثم فادي يزيد العواني,الاردنية,596796220,ذكر,3.76,هندسة البرمجيات,ماجستير (مسار الشامل),2023/2022,2,,Youtags,,,العام,1007396353
219911276,أيمن ادهم أحمد جاوحدو,الاردنية,219911276,ذكر,3.99,هندسة البرمجيات,بكالوريوس,2020/2019,2,9593492883,Avamm,2023-09-01,,العام,9374331973
255695349,لارين حمزة أكمل النفطي,الاردنية,255695349,ذكر,2.04,الأمن السيبراني,ماجستير (مسار الرسالة),2021/2020,2,4426962112,Livefish,2024-01-28,,الخاص,4685131685
82529062,نادر أنس وائل العلايمي,الاردنية,82529062,انثى,3.66,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,2,2636476426,Meemm,2024-10-09,74279 Sage Court,الخاص,
963465454,ديالا ثامر أمجد بودوارة,الاردنية,963465454,ذكر,3.97,الأمن السيبراني,ماجستير (مسار الشامل),2022/2021,3,,Linktype,2022-10-25,522 Sutteridge Lane,العام,2296524749
611423883,سامر تميم أسعد النجار,الاردنية,611423883,انثى,2.02,علم الحاسوب,ماجستير (مسار الرسالة),2020/2019,1,,Photofeed,,6 Crest Line Lane,الخاص,3078230641
545508398,راسل مالك ايتن المحجوب,الاردنية,545508398,انثى,3.3,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,3,4771856966,Blognation,2022-10-19,,العام,5307528863
614264182,اياد عمار اصيل الدنوني,الاردنية,614264182,انثى,2.24,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,3,1024598682,Buzzshare,2021-02-04,6 Bunker Hill Trail,الخاص,6489809767
168607215,سهاد أسماعيل أنس بن عثمان,الاردنية,168607215,ذكر,2.66,الأمن السيبراني,بكالوريوس,2022/2021,2,,Topiclounge,2022-02-28,08649 Forest Run Crossing,الخاص,2734130959
119724653,راسل أسماعيل عمار النابلي,الاردنية,119724653,انثى,2.69,علم الحاسوب,بكالوريوس,2024/2023,3,3829320121,Feedmix,2023-03-15,,العام,
385577584,مودة نايف أمير الدرقاش,الاردنية,385577584,ذكر,3.67,علم الحاسوب,بكالوريوس,2024/2023,3,9836364003,Fiveclub,2023-06-15,6 Pond Street,الخاص,2595760069
226472432,اسلام سعود اياد النجار,الاردنية,226472432,انثى,2.47,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2020/2019,2,8731315245,Eayo,2024-11-11,8 Stephen Terrace,الخاص,3436800781
261701258,أمِنَة ساري سالم الحمامي,الاردنية,261701258,ذكر,2.89,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,1,2255102285,Meemm,2021-09-08,,العام,8095822637
709853603,أبرار مجدي حسان فقوسة,الاردنية,709853603,انثى,2.13,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,3,,Wikibox,2021-11-05,048 Basil Hill,الخاص,1256049517
380297569,مالك سعيد سعود همدان,الاردنية,380297569,ذكر,1.7,نظم المعلومات الحاسوبية,بكالوريوس,2022/2021,1,3386803523,,,,الخاص,5074056604
732871377,كارن عاصم مازن الحجيج,الاردنية,732871377,انثى,3.05,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,2,5687075887,,2022-01-12,,العام,
955139272,أنغام سالم ريان غويلة,الاردنية,955139272,انثى,3.99,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2024/2023,3,9323754685,Skyba,2024-01-16,0 Golf Plaza,العام,5981376185
205429541,أنغام طارق عزام نيفر,الاردنية,205429541,انثى,2.08,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,2,3598434752,,2024-06-22,0554 Southridge Court,الخاص,9662580272
352397821,أحلام علي فادي الصفار,الاردنية,352397821,ذكر,2.32,هندسة البرمجيات,بكالوريوس,2023/2022,1,1359088937,Realfire,2023-10-20,94 Sloan Avenue,,9814034784
265549593,ريناد ريان سفيان بن عاشور,الاردنية,265549593,انثى,1.83,نظم المعلومات الحاسوبية,بكالوريوس,2024/2023,2,9649369179,Rhyzio,2022-09-21,61 Farwell Center,العام,1179378176
491219871,جسور مهند داود لخشين,الاردنية,491219871,ذكر,2.83,الأمن السيبراني,بكالوريوس,2020/2019,1,8568660181,,2021-08-23,5 Brown Lane,العام,
77738101,ندى مجتبى جاد عنون,الاردنية,77738101,انثى,1.71,هندسة البرمجيات,بكالوريوس,2023/2022,2,,Browsedrive,2023-07-10,053 Bayside Way,,7208978535
240997202,نوران ساري معاويه بن حمودة,الاردنية,240997202,انثى,1.97,هندسة البرمجيات,بكالوريوس,2022/2021,3,2415023568,Myworks,2021-09-10,2722 East Point,الخاص,
471313014,شيماء أيمن كاظم المنيف,الاردنية,471313014,انثى,2.47,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,2,5491423450,Agimba,,5565 Village Green Circle,الخاص,2514238831
496372732,سهيل نيار إدريس الدرقاش,الاردنية,496372732,انثى,2.23,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2024/2023,3,,Ntag,2022-01-29,62167 Butternut Trail,,9492959150
289210722,إيما مشاري مهند الصفار,الاردنية,289210722,انثى,2.43,علم الحاسوب,بكالوريوس,2023/2022,1,8925266495,,2023-05-14,05288 Kropf Parkway,الخاص,8946519673
810404417,ريمان سيف عوض السقاط,الاردنية,810404417,انثى,2.19,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2020/2019,3,7144925171,Fivechat,,467 Straubel Way,,9595783156
609339619,نيار لامي هيثم بن حمودة,الاردنية,609339619,ذكر,3.89,الأمن السيبراني,ماجستير (مسار الرسالة),2021/2020,1,1958320770,,2024-07-05,,,
359780360,زيدون سليم نيار الرصاع,الاردنية,359780360,ذكر,2.81,الأمن السيبراني,ماجستير (مسار الشامل),2024/2023,2,7578011200,,2024-07-16,56991 Lakeland Crossing,الخاص,7781875317
425929259,تقى سليم أنس النخلي,الاردنية,425929259,انثى,3.41,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2024/2023,3,9808997885,,2022-07-23,49071 Sage Plaza,العام,4164387185
562302258,مليكة وافي باهر المولدي,الاردنية,562302258,ذكر,3.54,هندسة البرمجيات,بكالوريوس,2022/2021,3,7486400997,Bluezoom,2021-11-24,30882 Eagan Place,الخاص,
945056836,نادر صفوان كاظم سويس,الاردنية,945056836,ذكر,2.69,علم الحاسوب,بكالوريوس,2022/2021,2,5788625399,Riffwire,2023-02-16,53 Hudson Street,الخاص,5725066379
197500875,أيمن عاصم خليل الطريقي,الاردنية,197500875,ذكر,2.66,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2020/2019,3,1661272460,Skyba,2022-11-28,2530 Anthes Junction,العام,
138906191,أشجان أكرم بلال البشيري,الاردنية,138906191,ذكر,2.14,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,1,,,,2888 Hayes Alley,العام,
971670995,أيسل صَفِيُّ ياسين المدقي,الاردنية,971670995,انثى,2.39,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2024/2023,2,9215776233,,2023-01-05,0 Sauthoff Drive,,8664935804
215365949,شادي مصطفي طارق فقوسة,الاردنية,215365949,انثى,2.45,هندسة البرمجيات,بكالوريوس,2020/2019,1,8979333322,,2023-08-16,70 Warbler Crossing,الخاص,6311833192
468422847,راشد طاهر حاتم العنابي,الاردنية,468422847,انثى,3.46,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2024/2023,3,2626555652,Mynte,,6507 Cody Crossing,,6457270550
798955165,ريتال سراج الدين فهد العلايمي,الاردنية,798955165,ذكر,2.55,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,1,5121974867,Divanoodle,,27132 Kim Terrace,العام,1779554290
440551042,ادم ايتن زيدون النابلي,الاردنية,440551042,انثى,2.06,هندسة البرمجيات,بكالوريوس,2023/2022,1,1569155637,,2021-10-01,480 Michigan Junction,الخاص,3259845024
451979944,نورين عبد الرؤوف سهيل الكافي,الاردنية,451979944,ذكر,3.32,هندسة البرمجيات,بكالوريوس,2020/2019,2,5476264421,,2022-03-22,4 Fordem Plaza,العام,1301456831
217323386,ندى روناء حسان الصغير,الاردنية,217323386,ذكر,3.18,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,3,,Blogtag,2024-04-10,500 Tomscot Street,الخاص,7001401438
151724146,نغم صَفِيُّ خاطر بن عبدالله,الاردنية,151724146,انثى,2.31,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,3,3746005215,,2021-06-04,7 Oneill Court,,
957856944,ابراهيم جاسر غالب المنيف,الاردنية,957856944,ذكر,3.07,علم الحاسوب,بكالوريوس,2024/2023,3,4783106859,Realbuzz,2021-04-18,525 4th Avenue,العام,9048778244
533501306,ايتن شيار جاد الغربي,الاردنية,533501306,انثى,2.1,هندسة البرمجيات,بكالوريوس,2021/2020,1,,,,86 Dottie Way,العام,1654054723
582098655,دانة دريد سالم يافع,الاردنية,582098655,ذكر,3.7,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2023/2022,2,2291622347,Oloo,2021-03-23,55 Donald Crossing,الخاص,1291195537
152050445,خلدون كنان داود سعيد,الاردنية,152050445,ذكر,3.02,هندسة البرمجيات,ماجستير (مسار الشامل),2022/2021,3,2384274083,Browseblab,2023-10-21,,الخاص,6193797419
747926644,سالم جمال ثامر العواني,الاردنية,747926644,انثى,2.58,الأمن السيبراني,ماجستير (مسار الشامل),2021/2020,1,2117585638,Buzzster,2023-05-25,61 Hovde Terrace,الخاص,1231501906
679249995,عادل ادهم ياسر البشيري,الاردنية,679249995,ذكر,3.06,علم الحاسوب,ماجستير (مسار الشامل),2023/2022,2,1853064364,,,44 Eagan Drive,الخاص,5984320208
516415079,طيبه يزيد سعود القلال,الاردنية,516415079,انثى,3.63,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2020/2019,1,,Omba,2023-05-02,48172 Riverside Point,العام,
580745692,ماركو سليم زيدون بودوارة,الاردنية,580745692,انثى,2.55,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,1,1403835859,Jaxnation,2023-12-24,53843 Memorial Plaza,الخاص,
919009623,سامر علي صَفِيُّ الكافي,الاردنية,919009623,انثى,2.33,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,1,4294647532,Zoonoodle,2023-10-09,193 Twin Pines Trail,الخاص,1094112460
747247421,رضوى أمين هاشم الكافي,الاردنية,747247421,انثى,3.24,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,,Pixonyx,2021-04-20,8 Michigan Way,العام,
745896061,سجى هاشم معاذ عظومة,الاردنية,745896061,انثى,3.55,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2024/2023,1,5979363700,Avaveo,2024-08-08,58124 Browning Center,الخاص,8831281445
185477089,روان مصطفى عادل المدقي,الاردنية,185477089,ذكر,3.98,علم الحاسوب,بكالوريوس,2024/2023,3,2199045262,Wordpedia,2022-07-04,57911 Ludington Drive,,7264532050
834646157,أشجان نيار أمير شنيق,الاردنية,834646157,ذكر,2.01,الأمن السيبراني,ماجستير (مسار الشامل),2022/2021,3,6316964184,,,736 Dottie Lane,العام,8021199791
903149969,سابين رامي مهند غويلة,الاردنية,903149969,ذكر,2.88,علم الحاسوب,بكالوريوس,2021/2020,1,2027613367,,2024-07-06,4 Burning Wood Hill,الخاص,5672035718
599981386,إبراهيم سعيد وسيم هذيل,الاردنية,599981386,ذكر,3.99,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,2,,Skalith,2024-05-14,897 Miller Road,العام,6539314517
511037549,مروان بسّام هيثم جابالله,الاردنية,511037549,انثى,1.67,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,1,8924159669,Skivee,2024-07-11,135 Vernon Park,الخاص,
601698010,الاء عبدالرحمن نيروز الدنوني,الاردنية,601698010,ذكر,1.92,علم الحاسوب,ماجستير (مسار الرسالة),2021/2020,1,6319988479,Realfire,2022-06-02,,العام,6129129197
430739390,حلا طاهر أمير العواني,الاردنية,430739390,انثى,3.12,الأمن السيبراني,بكالوريوس,2020/2019,2,,Oyonder,2021-04-03,21 Westridge Road,,2924614305
424964871,سيرين سعود رامي النجار,الاردنية,424964871,ذكر,2.13,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2023/2022,2,,Blogtag,2022-08-13,,الخاص,
277718649,مالك بسّام أسامة المنيف,الاردنية,277718649,ذكر,2.68,علم الحاسوب,ماجستير (مسار الرسالة),2020/2019,3,,Skynoodle,,09 Drewry Circle,,8597534918
670620419,افراح مهند أيمن النفطي,الاردنية,670620419,ذكر,3.12,علم الحاسوب,ماجستير (مسار الشامل),2023/2022,1,6862173085,Ailane,2024-11-12,,الخاص,4237347669
39325310,سها إبراهيم سعيد الأشراف,الاردنية,39325310,انثى,3.84,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,2,,Ntag,2021-08-15,32 Linden Street,,9397391525
130074883,جمال تامر صهيب الغربي,الاردنية,130074883,انثى,3.4,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2024/2023,1,,Jetwire,2022-03-24,87195 Helena Plaza,العام,
118755783,الاء معاذ داني شقرون,الاردنية,118755783,ذكر,3.56,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2020/2019,2,9989053483,Twitterbridge,2021-06-21,5673 Utah Hill,العام,2644150984
798691561,آسيا براء هادي الطريقي,الاردنية,798691561,انثى,3.07,نظم المعلومات الحاسوبية,بكالوريوس,2020/2019,1,5914913783,Voolith,,66737 Southridge Hill,,7424935800
959795205,أسماعيل راسل سامر العواني,الاردنية,959795205,انثى,1.93,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,1,2642578242,Bubbletube,2024-10-31,85 Springs Center,العام,
453435379,معاويه محمد صفوان النجار,الاردنية,453435379,انثى,3.99,الأمن السيبراني,بكالوريوس,2024/2023,1,8146777304,Twitterworks,,844 Ramsey Terrace,الخاص,7811058008
609701133,جميلة معتصم ايتن العواني,الاردنية,609701133,ذكر,3.31,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,1,,Realfire,,,,
224540875,براءة عبدالرحمن سعد زروق,الاردنية,224540875,ذكر,2.06,هندسة البرمجيات,ماجستير (مسار الشامل),2023/2022,2,1731825678,Livetube,2023-04-16,0037 Forster Lane,الخاص,6703134827
663961878,مهند شادي ساري الصفار,الاردنية,663961878,ذكر,2.16,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2021/2020,2,,Meedoo,2024-11-13,896 Orin Parkway,العام,1266560912
447737950,حيدر مروان سليم الصغير,الاردنية,447737950,ذكر,2.99,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,2,7284744131,Avamba,,96171 Main Park,العام,8624938105
